부처명,번호,사업명,페이지_시작,페이지_끝,총괄표_찾음,총괄표_라인번호,has_추경,has_요구,서브앵커_라인,수집라인,추출숫자,숫자개수,매핑방법,budget_2024,budget_2025,budget_2025_sup,budget_2026_req,budget_2026,change_amount,change_rate,총괄표_원문,fallback_표구조
과학기술정보통신부,29,AI AGENT 선도 국가 사업,272,278,True,72,True,True,74.0,"선도 국가 사업 | - | - | - | 20,000 | 20,000 | 순증 | 순증","DASH | DASH | DASH | 20,000 | 20,000 | 순증 | 순증",7,7열(1차(break)),,,,20000.0,20000.0,,,"- 272 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI AGENT
선도 국가 사업
-
-
-
20,000
20,000
순증
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
과학기술정보통신부,30,AI 공간 컴퓨팅 창업 생태계 활성화,279,286,True,68,True,True,70.0,"AI·공간AI·공간컴 | 퓨팅 창업 생태계 | 활성화 | - | - | - | 1,500 | 1,500 | 1,500 | 순증","DASH | DASH | DASH | 1,500 | 1,500 | 1,500 | 순증",7,7열(1차(break)),,,,1500.0,1500.0,1500.0,,"- 279 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI·공간AI·공간컴
퓨팅 창업 생태계 
활성화
-
-
-
1,500
1,500
1,500
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,31,AI 기반 뇌발달질환 디지털의료기기 실증지원,287,294,True,72,True,True,74.0,"AI 기반 | 뇌발달질환 | 디지털의료기기 | 실증지원 | 5,000 | 5,000 | 5,000 | 5,000 | 5,000 | 0 | 0","5,000 | 5,000 | 5,000 | 5,000 | 5,000 | 0 | 0",7,7열(1차(break)),5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,"- 287 -

가. 예산안 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
AI 기반 
뇌발달질환 
디지털의료기기 
실증지원
5,000
5,000
5,000
5,000
5,000
0
0
□기능별(내역사업별), 목별 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
◦(AI 기반 뇌발달질환 디지털의료기기 실증지원) 지역 의료기기 제조기업 기술
지원을 통한 디지털 치료기기 산업 생태계 저변확대 및 활성화
- (디지털치료기기 개발지원) 산-학-연-병 기반 뇌발달질환 관련 성과물 중에서 예방·
치료 분야 디지털 치료기기 사업화 및 고도화 연구 및 제품개발 및 성능 검증
- (실증지원) 협력병원 연계를 통한 디지털치료기기 제품 집중 실증지원/디지털 치료
기기 성능 테스트 및 인허가 컨설팅 지원
- (성과확산) 디지털 치료기기 인허가 완료, 준비중인 제품 시범서비스 운영 
2024
2025
2026
예산",
과학기술정보통신부,32,AI 기반 민군 유·무인복합체계 주파수 공동사용 및 운용 기술 개발,295,300,True,68,True,True,70.0,"유·무인복합체계 | 주파수 공동사용 | 및 운용 기술 개발 | - | - | - | 2,800 | 2,800 | 2,800 | 순증","DASH | DASH | DASH | 2,800 | 2,800 | 2,800 | 순증",7,7열(1차(break)),,,,2800.0,2800.0,2800.0,,"- 295 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
AI 기반 민군 
유·무인복합체계 
주파수 공동사용 
및 운용 기술 개발
-
-
-
2,800
2,800
2,800
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
과학기술정보통신부,33,AI 기반 주파수 간섭분석 및 전파 예측기술 개발(R&D),301,308,True,70,True,True,72.0,"간섭분석 및 전파 | 예측기술 개발(R&D) | - | 1,000 | 1,000 | 3,070 | 3,670 | 2,670 | 267","DASH | 1,000 | 1,000 | 3,070 | 3,670 | 2,670 | 267",7,7열(1차(break)),,1000.0,1000.0,3070.0,3670.0,2670.0,267.0,"- 301 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
AI 기반 주파수 
간섭분석 및 전파 
예측기술 개발(R&D)
-
1,000
1,000
3,070
3,670
2,670
267
□기능별(내역사업별) 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (AI 기반 주파수 간섭분석 및 전파 예측기술 개발) 실 전파환경의 주파수 특성을 
정확하게반영하는 AI 기반의 주파수 간섭분석 및 예측기술을 개발하여 최적화된 
주파수 자원을 효율적으로 공급하는 디지털 주파수 관리 패러다임 변화를 주도  
· (AI 기반 차세대 주파수 간섭분석 기술 개발) 차세대 전파기반 융합 신산업의 
활성화에 필수인 고품질 주파수를 적시·적량 공급하기 위해 AI 기반으로 실 전파
환경을 반영한 주파수 간섭분석 기술 개발
· (차세대 모빌리티 고속통신 전파예측 기술 연구) 자율주행 자동차, UAM 등 융합
서비스와 연계된 ‘3차원 배치 및 이동성’을 특징으로 하는 새로운 개념의 전파환경
도래에 따라, 3차원 이동체 환경에 대한 AI 기반 전파 경로손실 예측기술 개발
2024
2025
2026",
과학기술정보통신부,34,AI 반도체 실증 지원,309,319,True,75,True,True,77.0,"18,813 | 24,370 | 98,370 | 102,370 | 113,370 | 15,000 | 15.2%","18,813 | 24,370 | 98,370 | 102,370 | 113,370 | 15,000 | 15.2",7,7열(1차(break)),18813.0,24370.0,98370.0,102370.0,113370.0,15000.0,15.2,"- 309 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI반도체실증지원
18,813
24,370
98,370
102,370
113,370
15,000
15.2%
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
과학기술정보통신부,35,AI 반도체 지원플랫폼,320,325,True,68,True,True,70.0,"AI반도체 | 지원플랫폼 | - | 3,500 | 3,500 | 2,250 | 2,250 | △1,250 | △35.7","DASH | 3,500 | 3,500 | 2,250 | 2,250 | △1,250 | △35.7",7,7열(1차(break)),,3500.0,3500.0,2250.0,2250.0,-1250.0,-35.7,"- 320 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI반도체 
지원플랫폼
-
3,500
3,500
2,250
2,250
△1,250
△35.7
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,36,AI 분야 오픈소스 생태계 조성,326,331,True,67,True,True,69.0,"생태계 조성 | - | - | - | 11,000 | 11,000 | 11,000 | 100.0","DASH | DASH | DASH | 11,000 | 11,000 | 11,000 | 100.0",7,7열(1차(break)),,,,11000.0,11000.0,11000.0,100.0,"- 326 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI 분야 오픈소스 
생태계 조성
-
-
-
11,000
11,000
11,000
100.0
□기능별(내역사업별) 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (사업목적) AI 분야오픈소스활용 기업 성장및 인재 양성을 통한 개방형 AI 생태계
구축및 글로벌 산업 경쟁력 강화
- (오픈소스 AI·SW 활용 지원) AI 분야 오픈소스(SW, LLM 등)를 활용한 제품·서비스 
개발·사업화및 컨설팅(라이선스 검증, 기술, 품질 관리 등) 지원
- (오픈소스 AI·SW 커뮤니티 활성화) AI 분야 오픈소스 생태계글로벌 리더급 개발자
육성 관련 인재 양성 프로그램운영 및 커뮤니티 활성화등 지원
2) 사업개요
□사업근거 및 추진경위
①법령상 근거 및 조항 
- 정보통신산업진흥법(제26조, 제27조, 제28조)
2024
2025(2025.12월말)
2026",
과학기술정보통신부,37,AI 융합 OTT 글로벌 진출 확산 지원,332,339,True,66,True,True,68.0,"글로벌진출확산 | 지원 | - | - | 8,000 | - | 1,200 | △6,800 | △85.0","DASH | DASH | 8,000 | DASH | 1,200 | △6,800 | △85.0",7,7열(1차(break)),,,8000.0,,1200.0,-6800.0,-85.0,"- 332 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI 융합OTT
글로벌진출확산
지원
-
-
8,000
-
1,200
△6,800
△85.0
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,38,AI+S&T 혁신 기술 개발(R&D),340,345,True,65,True,True,67.0,"(R&D) | - | - | - | 4,500 | 4,500 | 4,500 | 순증","DASH | DASH | DASH | 4,500 | 4,500 | 4,500 | 순증",7,7열(1차(break)),,,,4500.0,4500.0,4500.0,,"사업시행주체
한국연구재단
가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI+S&T혁신기술개발
(R&D)
-
-
-
4,500
4,500
4,500
순증
- 340 -

□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
과학기술정보통신부,39,AI-RAN 글로벌 선도 프로젝트(R&D),346,351,True,69,True,True,71.0,"선도 | 프로젝트(R&D) | - | - | - | 9,000 | 9,000 | 9,000 | 순증","DASH | DASH | DASH | 9,000 | 9,000 | 9,000 | 순증",7,7열(1차(break)),,,,9000.0,9000.0,9000.0,,"- 346 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI-RAN 글로벌
선도 
프로젝트(R&D)
-
-
-
9,000
9,000
9,000
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,40,AI-네이티브 첨단바이오 자율실험실(R&D),352,357,True,68,True,True,70.0,"첨단바이오 | 자율실험실(R&D) | - | - | - | 13,500 | 13,500 | 13,500 | 순증","DASH | DASH | DASH | 13,500 | 13,500 | 13,500 | 순증",7,7열(1차(break)),,,,13500.0,13500.0,13500.0,,"- 352 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
AI-네이티브 
첨단바이오 
자율실험실(R&D)
-
-
-
13,500
13,500
13,500
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,41,AIxBio 혁신 연구거점 조성 시범사업(R&D),358,363,True,67,True,True,69.0,"연구거점 조성 | 시범사업(R&D) | - | - | - | 10,200 | 10,200 | 10,200 | 순증","DASH | DASH | DASH | 10,200 | 10,200 | 10,200 | 순증",7,7열(1차(break)),,,,10200.0,10200.0,10200.0,,"- 358 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
AIxBio 혁신 
연구거점 조성 
시범사업(R&D)
-
-
-
10,200
10,200
10,200
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,42,AI·SW 중심대학,364,370,True,73,True,True,75.0,"- | - | - | 117,960 | 117,960 | 117,960 | 신규","DASH | DASH | DASH | 117,960 | 117,960 | 117,960 | 신규",7,7열(1차(break)),,,,117960.0,117960.0,117960.0,,"- 364 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI·SW중심대학
-
-
-
117,960
117,960
117,960
신규
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
과학기술정보통신부,43,AI·블록체인 융합 기반 자율형 고신뢰 핵심기술 개발(R&D),371,378,True,67,True,True,69.0,"기반자율형고신뢰 | 핵심기술개발(R&D) | - | - | - | 2,000 | 3,246 | 3,246 | 순증","DASH | DASH | DASH | 2,000 | 3,246 | 3,246 | 순증",7,7열(1차(break)),,,,2000.0,3246.0,3246.0,,"- 371 -

가. 예산안 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
AI·블록체인융합
기반자율형고신뢰
핵심기술개발(R&D)
-
-
-
2,000
3,246
3,246
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
o AI-블록체인 융합 기반 고신뢰 디지털 인프라를 구현하여 블록체인의 투명성과 
검증 기능을 통해 보다 안전하고 자율적인 분산형 AI 생태계 구현
2) 사업개요
□사업근거 및 추진경위
①법령상 근거 및 조항
- 정보통신산업진흥법 제7조(정보통신기술진흥 시행계획)
정보통신산업진흥법
제7조(정보통신기술진흥
시행계획)
①과학기술정보통신부장관은
정보통신기술의진흥을위하여진흥계획에따라다음각호의사항이포함된정보통신기술진흥
시행계획을매년수립·시행하여야한다.",
과학기술정보통신부,44,AI기반 개방형 자율 디지털트윈 핵심기술 개발(R&D),379,386,True,66,True,True,68.0,"자율디지털트윈 | 핵심기술개발 | - | - | - | 6,600 | 6,600 | 순증 | 순증","DASH | DASH | DASH | 6,600 | 6,600 | 순증 | 순증",7,7열(1차(break)),,,,6600.0,6600.0,,,"- 379 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI기반개방형
자율디지털트윈
핵심기술개발
-
-
-
6,600
6,600
순증
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,45,AI기반 맞춤형 케어서비스 융합선도(R&D),387,392,True,69,True,True,71.0,"케어서비스 | 융합선도(R&D) | - | 3,000 | 3,000 | 3,000 | 3,000 | - | -","DASH | 3,000 | 3,000 | 3,000 | 3,000 | DASH | DASH",7,7열(1차(break)),,3000.0,3000.0,3000.0,3000.0,,,"- 387 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI기반 맞춤형 
케어서비스 
융합선도(R&D)
-
3,000
3,000
3,000
3,000
-
-
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
과학기술정보통신부,46,AI기반 안전 관리분야 디지털 트윈 선도,393,397,True,68,True,True,70.0,"야디지털트윈선도 | - | - | - | 6,000 | 6,000 | 순증 | 순증","DASH | DASH | DASH | 6,000 | 6,000 | 순증 | 순증",7,7열(1차(break)),,,,6000.0,6000.0,,,"- 393 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
AI기반안전관리분
야디지털트윈선도
-
-
-
6,000
6,000
순증
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
과학기술정보통신부,47,AI기반 어장 공간정보 빅데이터 플랫폼 구축 및 활용,398,403,True,71,True,True,73.0,"공간정보 | 빅데이터 플랫폼 | 구축 및 활용 | 3,500 | 2,650 | 2,650 | 2,385 | 2,385 | △265 | △10","3,500 | 2,650 | 2,650 | 2,385 | 2,385 | △265 | △10",7,7열(1차(break)),3500.0,2650.0,2650.0,2385.0,2385.0,-265.0,-10.0,"- 398 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
AI기반 어장 
공간정보 
빅데이터 플랫폼 
구축 및 활용
3,500
2,650
2,650
2,385
2,385
△265
△10
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
